08_17_21_R941_HG02735_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG02735/raw_data/nanopore/guppy_6/08_17_21_R941_HG02735_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG02735/raw_data/nanopore/guppy_6	35038361336
08_10_21_R941_HG00642_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG00642/raw_data/nanopore/guppy_6/08_10_21_R941_HG00642_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG00642/raw_data/nanopore/guppy_6	75902038069
05_24_22_R941_GM19338_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/NA19338/raw_data/nanopore/guppy_6/05_24_22_R941_GM19338_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/NA19338/raw_data/nanopore/guppy_6	69802944468
07_20_21_R941_HG03816_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03816/raw_data/nanopore/guppy_6/07_20_21_R941_HG03816_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03816/raw_data/nanopore/guppy_6	80568605132
HG01928_PAK44599_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01928/raw_data/nanopore/guppy_6/HG01928_PAK44599_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01928/raw_data/nanopore/guppy_6	45466615950
07_20_21_R941_HG03804_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03804/raw_data/nanopore/guppy_6/07_20_21_R941_HG03804_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03804/raw_data/nanopore/guppy_6	77734819927
11_14_23_R1041_HPRC_NA20870_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/NA20870/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_NA20870_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/NA20870/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG	84411323915
07_20_21_R941_HG02602_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG02602/raw_data/nanopore/guppy_6/07_20_21_R941_HG02602_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG02602/raw_data/nanopore/guppy_6	80427211161
08_17_21_R941_HG02735_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG02735/raw_data/nanopore/guppy_6/08_17_21_R941_HG02735_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG02735/raw_data/nanopore/guppy_6	47990521827
HG03579_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03579/raw_data/nanopore/guppy_6/HG03579_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03579/raw_data/nanopore/guppy_6	7655186664
12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_2_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPP/AMED/NA18945/raw_data/nanopore/dorado0.5.3_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_2_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPP/AMED/NA18945/raw_data/nanopore/dorado0.5.3_sup4.3.0_5mCG_5hmCG	47777358273
08_10_22_R941_GM20805_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/nanopore/guppy_6/08_10_22_R941_GM20805_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/nanopore/guppy_6	28007453380
08_03_21_R941_HG04160_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04160/raw_data/nanopore/guppy_6/08_03_21_R941_HG04160_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04160/raw_data/nanopore/guppy_6	68033579336
08_17_21_R941_HG01943_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01943/raw_data/nanopore/guppy_6/08_17_21_R941_HG01943_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01943/raw_data/nanopore/guppy_6	57013630524
07_27_21_R941_HG03654_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03654/raw_data/nanopore/guppy_6/07_27_21_R941_HG03654_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03654/raw_data/nanopore/guppy_6	38409055704
HG03579_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03579/raw_data/nanopore/guppy_6/HG03579_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03579/raw_data/nanopore/guppy_6	11828861286
08_29_23_R1041_HPRC_HG00126_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_29_23_R1041_HPRC_HG00126_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG	71905344289
05_17_22_R941_HG03130_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03130/raw_data/nanopore/guppy_6/05_17_22_R941_HG03130_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03130/raw_data/nanopore/guppy_6	44250828904
08_10_21_R941_HG04199_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04199/raw_data/nanopore/guppy_6/08_10_21_R941_HG04199_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04199/raw_data/nanopore/guppy_6	50856940512
07_20_21_R941_HG03804_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03804/raw_data/nanopore/guppy_6/07_20_21_R941_HG03804_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03804/raw_data/nanopore/guppy_6	87963296545
05_17_22_R941_HG03098_1_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6/05_17_22_R941_HG03098_1_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/nanopore/guppy_6	60337422683
07_27_21_R941_HG04115_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04115/raw_data/nanopore/guppy_6/07_27_21_R941_HG04115_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04115/raw_data/nanopore/guppy_6	21115581191
HG005_Circulomics_PromethION_R941.part01.UL_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG005/raw_data/nanopore/guppy_6/HG005_Circulomics_PromethION_R941.part01.UL_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG005/raw_data/nanopore/guppy_6	69216971578
09_08_21_R941_HG01192_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01192/raw_data/nanopore/guppy_6/09_08_21_R941_HG01192_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01192/raw_data/nanopore/guppy_6	54373633282
10_31_23_R1041_HPRC_HG03583_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/HG03583/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_31_23_R1041_HPRC_HG03583_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/HG03583/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG	43567363795
08_10_21_R941_HG00642_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG00642/raw_data/nanopore/guppy_6/08_10_21_R941_HG00642_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG00642/raw_data/nanopore/guppy_6	57175575705
12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_3_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPP/AMED/NA18945/raw_data/nanopore/dorado0.5.3_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_AMED-Collaboration-HPRC_NA18945_3_dorado0.5.3_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPP/AMED/NA18945/raw_data/nanopore/dorado0.5.3_sup4.3.0_5mCG_5hmCG	53281458354
08_29_23_R1041_HPRC_HG00126_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_29_23_R1041_HPRC_HG00126_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG	66323164728
05_24_22_R941_GM19468_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/NA19468/raw_data/nanopore/guppy_6/05_24_22_R941_GM19468_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/NA19468/raw_data/nanopore/guppy_6	70335540485
HG01928_PAK45742_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01928/raw_data/nanopore/guppy_6/HG01928_PAK45742_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01928/raw_data/nanopore/guppy_6	41647774930
02_08_22_R941_HG01252_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01252/raw_data/nanopore/guppy_6/02_08_22_R941_HG01252_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01252/raw_data/nanopore/guppy_6	41240345225
06_14_22_R941_HG02109_CIR_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_50FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6	52467391116
06_14_22_R941_HG02109_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_NEB300_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6	57144469257
HG005_Circulomics_PromethION_R941.part02.UL_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG005/raw_data/nanopore/guppy_6/HG005_Circulomics_PromethION_R941.part02.UL_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC_PLUS/HG005/raw_data/nanopore/guppy_6	54168987577
08_10_21_R941_HG03927_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03927/raw_data/nanopore/guppy_6/08_10_21_R941_HG03927_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG03927/raw_data/nanopore/guppy_6	33890207910
07_27_21_R941_HG04115_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04115/raw_data/nanopore/guppy_6/07_27_21_R941_HG04115_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG04115/raw_data/nanopore/guppy_6	48475948170
HG01928_PAK43967_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01928/raw_data/nanopore/guppy_6/HG01928_PAK43967_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	s3://human-pangenomics/working/HPRC/HG01928/raw_data/nanopore/guppy_6	40462040908
