HG00128.final.cram	s3://human-pangenomics/working/HPRC/HG00128/raw_data/Illumina/child/HG00128.final.cram	s3://human-pangenomics/working/HPRC/HG00128/raw_data/Illumina/child	20422678145
HG03874.final.cram	s3://human-pangenomics/working/HPRC/HG03874/raw_data/Illumina/child/HG03874.final.cram	s3://human-pangenomics/working/HPRC/HG03874/raw_data/Illumina/child	16920215989
HG01786.final.cram	s3://human-pangenomics/working/HPRC/HG01786/raw_data/Illumina/child/HG01786.final.cram	s3://human-pangenomics/working/HPRC/HG01786/raw_data/Illumina/child	24352231514
HG04184.final.cram	s3://human-pangenomics/working/HPRC/HG04184/raw_data/Illumina/child/HG04184.final.cram	s3://human-pangenomics/working/HPRC/HG04184/raw_data/Illumina/child	14793342355
HG03540.final.cram	s3://human-pangenomics/working/HPRC/HG03540/raw_data/Illumina/child/HG03540.final.cram	s3://human-pangenomics/working/HPRC/HG03540/raw_data/Illumina/child	17778634509
NA18974.final.cram	s3://human-pangenomics/working/HPRC/NA18974/raw_data/Illumina/child/NA18974.final.cram	s3://human-pangenomics/working/HPRC/NA18974/raw_data/Illumina/child	22833408539
HG00235.final.cram	s3://human-pangenomics/working/HPRC/HG00235/raw_data/Illumina/child/HG00235.final.cram	s3://human-pangenomics/working/HPRC/HG00235/raw_data/Illumina/child	17632068745
NA18608.final.cram	s3://human-pangenomics/working/HPRC/NA18608/raw_data/Illumina/child/NA18608.final.cram	s3://human-pangenomics/working/HPRC/NA18608/raw_data/Illumina/child	15954422415
HG01150.final.cram	s3://human-pangenomics/working/HPRC/HG01150/raw_data/Illumina/child/HG01150.final.cram	s3://human-pangenomics/working/HPRC/HG01150/raw_data/Illumina/child	17302469326
HG01071.final.cram	s3://human-pangenomics/working/HPRC/HG01071/raw_data/Illumina/child/HG01071.final.cram	s3://human-pangenomics/working/HPRC/HG01071/raw_data/Illumina/child	15435445978
HG01433.final.cram	s3://human-pangenomics/working/HPRC/HG01433/raw_data/Illumina/child/HG01433.final.cram	s3://human-pangenomics/working/HPRC/HG01433/raw_data/Illumina/child	17622395415
NA18565.final.cram	s3://human-pangenomics/working/HPRC/NA18565/raw_data/Illumina/child/NA18565.final.cram	s3://human-pangenomics/working/HPRC/NA18565/raw_data/Illumina/child	25693365754
HG02071.final.cram	s3://human-pangenomics/working/HPRC/HG02071/raw_data/Illumina/child/HG02071.final.cram	s3://human-pangenomics/working/HPRC/HG02071/raw_data/Illumina/child	15927307610
HG03804.final.cram	s3://human-pangenomics/working/HPRC/HG03804/raw_data/Illumina/child/HG03804.final.cram	s3://human-pangenomics/working/HPRC/HG03804/raw_data/Illumina/child	14627854154
HG03195.final.cram	s3://human-pangenomics/working/HPRC/HG03195/raw_data/Illumina/child/HG03195.final.cram	s3://human-pangenomics/working/HPRC/HG03195/raw_data/Illumina/child	16135281639
HG00735.final.cram	s3://human-pangenomics/working/HPRC/HG00735/raw_data/Illumina/child/HG00735.final.cram	s3://human-pangenomics/working/HPRC/HG00735/raw_data/Illumina/child	17315000841
NA20805.final.cram	s3://human-pangenomics/working/HPRC/NA20805/raw_data/Illumina/child/NA20805.final.cram	s3://human-pangenomics/working/HPRC/NA20805/raw_data/Illumina/child	16192641156
HG04160.final.cram	s3://human-pangenomics/working/HPRC/HG04160/raw_data/Illumina/child/HG04160.final.cram	s3://human-pangenomics/working/HPRC/HG04160/raw_data/Illumina/child	15378116741
HG04204.final.cram	s3://human-pangenomics/working/HPRC/HG04204/raw_data/Illumina/child/HG04204.final.cram	s3://human-pangenomics/working/HPRC/HG04204/raw_data/Illumina/child	15619912296
HG00320.final.cram	s3://human-pangenomics/working/HPRC/HG00320/raw_data/Illumina/child/HG00320.final.cram	s3://human-pangenomics/working/HPRC/HG00320/raw_data/Illumina/child	19169126699
HG02178.final.cram	s3://human-pangenomics/working/HPRC/HG02178/raw_data/Illumina/child/HG02178.final.cram	s3://human-pangenomics/working/HPRC/HG02178/raw_data/Illumina/child	15230561052
NA19159.final.cram	s3://human-pangenomics/working/HPRC/NA19159/raw_data/Illumina/child/NA19159.final.cram	s3://human-pangenomics/working/HPRC/NA19159/raw_data/Illumina/child	16073270467
NA18620.final.cram	s3://human-pangenomics/working/HPRC/NA18620/raw_data/Illumina/child/NA18620.final.cram	s3://human-pangenomics/working/HPRC/NA18620/raw_data/Illumina/child	16921154631
HG02056.final.cram	s3://human-pangenomics/working/HPRC/HG02056/raw_data/Illumina/child/HG02056.final.cram	s3://human-pangenomics/working/HPRC/HG02056/raw_data/Illumina/child	15118479915
HG03784.final.cram	s3://human-pangenomics/working/HPRC/HG03784/raw_data/Illumina/child/HG03784.final.cram	s3://human-pangenomics/working/HPRC/HG03784/raw_data/Illumina/child	16507973327
HG03516.final.cram	s3://human-pangenomics/working/HPRC/HG03516/raw_data/Illumina/child/HG03516.final.cram	s3://human-pangenomics/working/HPRC/HG03516/raw_data/Illumina/child	13988226762
NA20827.final.cram	s3://human-pangenomics/working/HPRC/NA20827/raw_data/Illumina/child/NA20827.final.cram	s3://human-pangenomics/working/HPRC/NA20827/raw_data/Illumina/child	20591988596
HG00321.final.cram	s3://human-pangenomics/working/HPRC/HG00321/raw_data/Illumina/child/HG00321.final.cram	s3://human-pangenomics/working/HPRC/HG00321/raw_data/Illumina/child	25379225133
HG03834.final.cram	s3://human-pangenomics/working/HPRC/HG03834/raw_data/Illumina/child/HG03834.final.cram	s3://human-pangenomics/working/HPRC/HG03834/raw_data/Illumina/child	15134623279
HG02258.final.cram	s3://human-pangenomics/working/HPRC/HG02258/raw_data/Illumina/child/HG02258.final.cram	s3://human-pangenomics/working/HPRC/HG02258/raw_data/Illumina/child	16025200172
HG01960.final.cram	s3://human-pangenomics/working/HPRC/HG01960/raw_data/Illumina/child/HG01960.final.cram	s3://human-pangenomics/working/HPRC/HG01960/raw_data/Illumina/child	15842869680
HG00253.final.cram	s3://human-pangenomics/working/HPRC/HG00253/raw_data/Illumina/child/HG00253.final.cram	s3://human-pangenomics/working/HPRC/HG00253/raw_data/Illumina/child	17107860482
HG00609.final.cram	s3://human-pangenomics/working/HPRC/HG00609/raw_data/Illumina/child/HG00609.final.cram	s3://human-pangenomics/working/HPRC/HG00609/raw_data/Illumina/child	17031913479
NA18505.final.cram	s3://human-pangenomics/working/HPRC/NA18505/raw_data/Illumina/child/NA18505.final.cram	s3://human-pangenomics/working/HPRC/NA18505/raw_data/Illumina/child	20788865932
NA20799.final.cram	s3://human-pangenomics/working/HPRC/NA20799/raw_data/Illumina/child/NA20799.final.cram	s3://human-pangenomics/working/HPRC/NA20799/raw_data/Illumina/child	15561598570
HG02027.final.cram	s3://human-pangenomics/working/HPRC/HG02027/raw_data/Illumina/child/HG02027.final.cram	s3://human-pangenomics/working/HPRC/HG02027/raw_data/Illumina/child	17246210884
HG03579.final.cram	s3://human-pangenomics/working/HPRC/HG03579/raw_data/Illumina/child/HG03579.final.cram	s3://human-pangenomics/working/HPRC/HG03579/raw_data/Illumina/child	15147460269
HG02735.final.cram	s3://human-pangenomics/working/HPRC/HG02735/raw_data/Illumina/child/HG02735.final.cram	s3://human-pangenomics/working/HPRC/HG02735/raw_data/Illumina/child	16220103008
HG02257.final.cram	s3://human-pangenomics/working/HPRC/HG02257/raw_data/Illumina/child/HG02257.final.cram	s3://human-pangenomics/working/HPRC/HG02257/raw_data/Illumina/child	16730678393
HG02392.final.cram	s3://human-pangenomics/working/HPRC/HG02392/raw_data/Illumina/child/HG02392.final.cram	s3://human-pangenomics/working/HPRC/HG02392/raw_data/Illumina/child	15664609868
HG03225.final.cram	s3://human-pangenomics/working/HPRC/HG03225/raw_data/Illumina/child/HG03225.final.cram	s3://human-pangenomics/working/HPRC/HG03225/raw_data/Illumina/child	15320130472
NA20850.final.cram	s3://human-pangenomics/working/HPRC/NA20850/raw_data/Illumina/child/NA20850.final.cram	s3://human-pangenomics/working/HPRC/NA20850/raw_data/Illumina/child	21952618426
HG00639.final.cram	s3://human-pangenomics/working/HPRC/HG00639/raw_data/Illumina/child/HG00639.final.cram	s3://human-pangenomics/working/HPRC/HG00639/raw_data/Illumina/child	16813637820
HG00133.final.cram	s3://human-pangenomics/working/HPRC/HG00133/raw_data/Illumina/child/HG00133.final.cram	s3://human-pangenomics/working/HPRC/HG00133/raw_data/Illumina/child	22840504519
HG00423.final.cram	s3://human-pangenomics/working/HPRC/HG00423/raw_data/Illumina/child/HG00423.final.cram	s3://human-pangenomics/working/HPRC/HG00423/raw_data/Illumina/child	15638824759
